01|20170428_145101
02|31700050136345|31700050136556|8850010032|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136371|31700050136538|8850010025|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136387|31700050136546|8850010027|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050137174|31700050137175|0934006348|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135090|31700050135091|9900001162|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135092|31700050135093|9900001163|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135094|31700050135095|9900001164|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135263|0934006210|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135263|0934006210|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006903|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006903|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135263|0934006211|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135263|0934006211|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006904|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006904|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006905|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135262|31700050135605|0934006905|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135268|31700050135269|0934006214|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135272|31700050135273|0934006217|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135276|31700050135277|0934006220|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135278|31700050135279|0934006221|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135280|31700050135281|0934006222|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135284|31700050135285|0934006225|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135286|31700050135287|0934006226|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135289|0934006236|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135289|0934006236|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006912|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006912|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135289|0934006237|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135289|0934006237|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006914|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006914|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006913|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135288|31700050135610|0934006913|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135290|31700050135291|0934006238|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135292|31700050135293|0934006239|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135294|31700050135295|0934006240|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135306|31700050135307|0934006248|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135433|0934006316|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135433|0934006316|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006940|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006940|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006941|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006941|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135433|0934006317|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135433|0934006317|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006942|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006942|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136279|31700050136280|0934006397|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135270|31700050135271|0934006215|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135270|31700050135271|0934006215|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135270|31700050135606|0934006216|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135270|31700050135606|0934006216|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135275|0934006218|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135275|0934006218|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006906|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006906|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006907|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006907|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006908|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135607|0934006908|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135275|0934006219|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135274|31700050135275|0934006219|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135296|31700050135297|0934006241|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135296|31700050135297|0934006241|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135296|31700050135632|0934006242|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135296|31700050135632|0934006242|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135300|31700050135301|0934006244|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135303|0934006245|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135303|0934006245|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006915|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006915|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135303|0934006246|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135303|0934006246|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006917|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006917|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006916|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135302|31700050135611|0934006916|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135304|31700050135305|0934006247|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135308|31700050135309|0934006249|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135368|31700050135369|0934006283|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135370|31700050135371|0934006284|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135372|31700050135373|0934006285|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135416|31700050135417|0934006306|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135419|0934006307|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135419|0934006307|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006937|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006937|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006939|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006939|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006938|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006938|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135419|0934006308|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135419|0934006308|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135422|31700050135423|0934006310|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135424|31700050135425|0934006311|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135390|31700050135391|0934006327|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135420|31700050135421|0934006309|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136253|31700050136254|0934006381|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136255|31700050136256|0934006382|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136257|31700050136258|0934006383|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136259|31700050136260|0934006333|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136261|31700050136262|0934006334|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136263|31700050136264|0934006335|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136269|31700050136270|0934006946|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136271|31700050136272|0934006947|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136275|31700050136276|0934006395|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136277|31700050136278|0934006396|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006937|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006939|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006938|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006940|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006941|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006942|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136207|31700050136208|0934006361|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006937|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006939|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135418|31700050135598|0934006938|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006940|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006941|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006942|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136207|31700050136208|0934006361|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136207|31700050136208|0934006361|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006940|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006941|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135432|31700050135599|0934006942|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136207|31700050136208|0934006361|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135282|31700050135283|0934006223|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135282|31700050135283|0934006223|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135282|31700050135623|0934006224|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135282|31700050135623|0934006224|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135310|31700050135311|0934006250|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135310|31700050135311|0934006250|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135310|31700050135612|0934006251|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135310|31700050135612|0934006251|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135313|0934006227|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135313|0934006227|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006909|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006909|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135313|0934006228|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135313|0934006228|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006910|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006910|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006911|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135312|31700050135608|0934006911|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135314|31700050135315|0934006229|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135324|31700050135325|0934006235|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135326|31700050135327|0934006200|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135342|31700050135343|0934006267|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135344|31700050135345|0934006268|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135344|31700050135345|0934006268|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135344|31700050135589|0934006269|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135344|31700050135589|0934006269|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135348|31700050135349|0934006271|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135351|0934006272|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135351|0934006272|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006924|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006924|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135351|0934006273|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135351|0934006273|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006925|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006925|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006926|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135350|31700050135590|0934006926|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135352|31700050135353|0934006274|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135354|31700050135355|0934006275|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135358|31700050135359|0934006277|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135358|31700050135591|0934006278|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135362|31700050135363|0934006280|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135426|31700050135427|0934006312|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135426|31700050135427|0934006312|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135426|31700050135618|0934006313|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135426|31700050135618|0934006313|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135430|31700050135431|0934006315|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136283|31700050136284|0934006398|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136283|31700050136284|0934006398|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136283|31700050136584|0934006399|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136283|31700050136584|0934006399|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136285|31700050136286|0934006971|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050137178|31700050137180|0934006349|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135329|0934006201|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135329|0934006201|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006900|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006900|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006901|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006901|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135329|0934006202|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135329|0934006202|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006902|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135328|31700050135603|0934006902|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135330|31700050135331|0934006203|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135332|31700050135333|0934006204|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135334|31700050135335|0934006205|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135336|31700050135337|0934006206|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135336|31700050135337|0934006206|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135340|31700050135341|0934006209|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135365|0934006281|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135365|0934006281|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135365|0934006282|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135365|0934006282|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006927|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006927|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006928|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006928|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006929|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135364|31700050135592|0934006929|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135434|31700050135435|0934006318|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135444|31700050135445|0934006324|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135446|31700050135447|0934006325|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135446|31700050135447|0934006325|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135446|31700050135447|0934006326|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135446|31700050135447|0934006326|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135450|31700050135451|0934006253|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135453|0934006254|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135453|0934006254|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006918|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006918|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135453|0934006255|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135453|0934006255|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006920|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006920|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006919|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135452|31700050135613|0934006919|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135454|31700050135455|0934006256|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135456|31700050135457|0934006257|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135458|31700050135459|0934006258|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135460|31700050135461|0934006259|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135460|31700050135461|0934006259|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135460|31700050135587|0934006260|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135460|31700050135587|0934006260|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135464|31700050135465|0934006262|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135467|0934006263|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135467|0934006263|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006921|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006921|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135467|0934006264|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135467|0934006264|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006922|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006922|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006923|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135466|31700050135588|0934006923|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135468|31700050135469|0934006265|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135470|31700050135471|0934006266|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135374|31700050135375|0934006286|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135374|31700050135375|0934006286|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135374|31700050135593|0934006287|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050135374|31700050135593|0934006287|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
02|31700050136016|31700050136018|9010036753|SMS - Outbound|018|21|||||27042017_124038|||||DONE|DEBT
